1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,country,year,gdp_per_capita,polity_x,control_total_patents,4_Flood_total_count,4_Flood_granted_count,4_Flood_granted_family_ge_2_count,4_Flood_K_stock,total_deaths,total_affected,total_damages_adj,r10_total_deaths,r10_total_affected,r10_total_damages_adj,r9_total_deaths,r9_total_affected,r9_total_damages_adj,r8_total_deaths,r8_total_affected,r8_total_damages_adj,r7_total_deaths,r7_total_affected,r7_total_damages_adj,r6_total_deaths,r6_total_affected,r6_total_damages_adj,r5_total_deaths,r5_total_affected,r5_total_damages_adj,r4_total_deaths,r4_total_affected,r4_total_damages_adj,r3_total_deaths,r3_total_affected,r3_total_damages_adj,r2_total_deaths,r2_total_affected,r2_total_damages_adj,r1_total_deaths,r1_total_affected,r1_total_damages_adj,Total_count,Granted_count,Granted_family_ge_2_count,K_Stock,region,income_group,lpop,polity_y,low,middle,high,damage_cor,damage_gdp,combi,difmonth,abs_diff,dif_temp,drought,flood,disindex,disindexla,indexla,dindex,r10_lpop,r10_polity,r10_low,r10_middle,r10_high,r10_damage_cor,r10_damage_gdp,r10_combi,r10_difmonth,r10_abs_diff,r10_dif_temp,r10_drought,r10_flood,r10_disindex,r10_disindexla,r10_indexla,r10_dindex,r10_region,r10_income_group,population_density
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,1997,8.388332502930945,9.0,5.298317366548036,1,0,0,0.2780688291512661,0.0,307.0,0.0,784.0,103337.0,1771489.0,278.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,241.0,23337.0,28303.0,241.0,12337.0,28303.0,137.5,10087.0,19811.0,198.0,126.0,119.0,36.44377023324699,Sub-Saharan Africa,Upper middle income,10.677146,0.94999999,0,1,0,0.0,0.0,69.0,1.366373891889509,0.14148022,0.048065271,0,1.3663739,23.805401,0.0019514032,0.0016207454,75.514442,106.03393899999999,8.39999993,0.0,10.0,0.0,1044.4209909439087,0.6690066479,637.0,7.868464445097976,0.9339592480000001,0.5230596039,0.0,7.8684644,227.473668,0.018646727499999998,0.0149636283,697.191533,,,35.4363287142751
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,1998,8.377286358520644,9.0,4.941642422609304,0,0,0,0.2409760234730218,0.0,0.0,0.0,278.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,253.0,38337.0,28303.0,241.0,23337.0,28303.0,241.0,12337.0,28303.0,137.5,10087.0,19811.0,0.0,307.0,0.0,193.0,143.0,140.0,40.07420404677245,Sub-Saharan Africa,Upper middle income,10.691079,0.94999999,0,1,0,141.0873107910156,0.068510137,62.0,0.3121950495398919,0.076501749,0.076501749,0,0.31219506,20.922821,0.0017151091,0.0014377598,66.988693,106.21190399999999,8.64999993,0.0,10.0,0.0,1185.5083017349243,0.7375167848999999,631.0,7.083665156907286,0.9112110529999999,0.5003114089,0.0,7.08366516,223.419921,0.0183144294,0.0148046422,689.783986,,,36.0090834150805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,1999,8.386090371238282,9.0,6.804614520062624,0,0,0,0.2083278965409407,27.0,2300.0,30452.0,280.0,40637.0,58755.0,280.0,40637.0,58755.0,280.0,40637.0,58755.0,280.0,40637.0,58755.0,280.0,40637.0,58755.0,268.0,25637.0,58755.0,268.0,14637.0,58755.0,164.5,12387.0,50263.0,27.0,2607.0,30452.0,27.0,2300.0,30452.0,164.0,110.0,108.0,39.944924197604685,Sub-Saharan Africa,Upper middle income,10.703835,0.94999999,0,1,0,38.69524335861206,0.018143578,89.0,0.8216540399039578,0.11590547,0.11590547,0,0.82165402,27.758751,0.0022754716,0.0020483497,95.437561,106.37993399999999,8.89999993,0.0,10.0,0.0,1224.2035450935364,0.7556603628999999,650.1,7.140941846444964,0.9665977139999999,0.5590795129,0.0,7.14094182,226.88498800000002,0.0185984719,0.0152170706,709.000035,,,36.5500919140377
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2000,8.413142128918501,9.0,6.875232087276577,1,0,0,0.1797134957079801,93.0,3200.0,240475.0,373.0,43837.0,299230.0,373.0,43837.0,299230.0,373.0,43837.0,299230.0,373.0,43837.0,299230.0,361.0,28837.0,299230.0,361.0,17837.0,299230.0,257.5,15587.0,290738.0,120.0,5807.0,270927.0,120.0,5500.0,270927.0,120.0,5500.0,270927.0,164.0,113.0,110.0,39.18470805659844,Sub-Saharan Africa,Upper middle income,10.715841,0.94999999,0,1,0,150.684211730957,0.066309907,76.9,1.054769961903834,0.071947895,0.070698418,0,1.05477,23.295275,0.0019095865,0.0017733674,82.625465,106.53797800000001,9.09999992,0.0,10.0,0.0,1091.0527958869934,0.6362999399,667.9,7.419575158320312,1.006980952,0.5987340419,0.0,7.41957518,228.12908299999998,0.0187004543,0.015590914400000001,726.418316,,,37.0687360377218
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2001,8.426451232340746,9.0,6.890609120147166,0,0,0,0.1547304348993306,5.0,42668.0,0.0,378.0,86505.0,299230.0,378.0,86505.0,299230.0,378.0,86505.0,299230.0,366.0,71505.0,299230.0,366.0,60505.0,299230.0,262.5,58255.0,290738.0,125.0,48475.0,270927.0,125.0,48168.0,270927.0,125.0,48168.0,270927.0,98.0,45868.0,240475.0,143.0,68.0,65.0,41.4805165170011,Sub-Saharan Africa,Upper middle income,10.727141,0.94999999,0,1,0,0.0,0.0,73.8,1.040724968614123,0.043590993,0.043590993,0,1.040725,25.809479,0.0021156836,0.0017338514,80.784317,106.686151,9.29999991,0.0,10.0,0.0,344.28253221511835,0.16029330990000001,688.6999999999999,7.526068660160338,0.9810510989999999,0.5728041889000001,0.0,7.52606872,231.964025,0.019014816499999997,0.0160583847,748.198879,,,37.5662745550619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2002,8.450147622594884,9.0,6.828712071641684,0,0,0,0.132992785095676,16.0,2500.0,0.0,394.0,89005.0,299230.0,394.0,89005.0,299230.0,382.0,74005.0,299230.0,382.0,63005.0,299230.0,278.5,60755.0,290738.0,141.0,50975.0,270927.0,141.0,50668.0,270927.0,141.0,50668.0,270927.0,114.0,48368.0,240475.0,21.0,45168.0,0.0,154.0,74.0,73.0,42.16716539725726,Sub-Saharan Africa,Upper middle income,10.738069,0.94999999,0,1,0,12.93456015363336,0.0050371322,68.0,1.626989196085003,0.06535764,0.064316481,0,1.6269892,24.020237,0.0019690138,0.0016009324,74.591309,106.825312,9.44999989,0.0,10.0,0.0,357.2170923687517,0.1653304421,686.8,8.963572751121927,0.9806761849999999,0.5835072309,0.0,8.96357282,233.510976,0.0191416249,0.016042248999999998,747.447086,,,38.0440964808877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2003,8.466973390055085,9.0,6.863803391452954,0,0,0,0.1141368350639902,1.0,500.0,0.0,395.0,89505.0,299230.0,383.0,74505.0,299230.0,383.0,63505.0,299230.0,279.5,61255.0,290738.0,142.0,51475.0,270927.0,142.0,51168.0,270927.0,142.0,51168.0,270927.0,115.0,48868.0,240475.0,22.0,45668.0,0.0,17.0,3000.0,0.0,184.0,92.0,92.0,41.98018018543757,Sub-Saharan Africa,Upper middle income,10.748639,0.94999999,0,1,0,0.0,0.0,87.0,0.0674648957793471,0.090496548,0.090496548,0,0.067464896,22.949507,0.0018812428,0.0019672294,91.657959,106.95407300000001,9.4999999,0.0,10.0,0.0,357.2170923687517,0.1653304421,715.5,8.540343733267488,0.942366603,0.5451976489,0.0,8.540343786,231.961528,0.0190146117,0.0166290068,774.785541,,,38.5125613103727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2004,8.499334553063433,9.0,6.917705609835305,1,0,0,0.0978248966435518,0.0,15000.0,0.0,383.0,89505.0,299230.0,383.0,78505.0,299230.0,279.5,76255.0,290738.0,142.0,66475.0,270927.0,142.0,66168.0,270927.0,142.0,66168.0,270927.0,115.0,63868.0,240475.0,22.0,60668.0,0.0,17.0,18000.0,0.0,1.0,15500.0,0.0,248.0,156.0,156.0,46.273605755806365,Sub-Saharan Africa,Upper middle income,10.758602,0.94999999,0,1,0,0.0,0.0,58.9,0.4372260612624964,0.12109178,0.12109178,0,0.43722606,26.67717,0.0021868108,0.0014006211,65.258316,107.075341,9.4999999,0.0,10.0,0.0,357.2170923687517,0.1653304421,719.4000000000001,8.792986642314567,0.9865112229999999,0.6546789318999999,0.0,8.792986686,237.876979,0.0194995194,0.016726922300000002,779.347663,,,38.9844199523531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2005,8.538382467511493,9.0,6.766191714660351,0,0,0,0.0837474235938619,0.0,0.0,0.0,383.0,78505.0,299230.0,279.5,76255.0,290738.0,142.0,66475.0,270927.0,142.0,66168.0,270927.0,142.0,66168.0,270927.0,115.0,63868.0,240475.0,22.0,60668.0,0.0,17.0,18000.0,0.0,1.0,15500.0,0.0,0.0,15000.0,0.0,226.0,121.0,121.0,46.36071548602156,Sub-Saharan Africa,Upper middle income,10.768136,0.94999999,0,1,0,20.0,0.0062245047,79.8,0.3502749410112493,0.07293234,0.07293234,0,0.35027495,23.069649,0.0018910912,0.0018248295,85.023209,107.19264,9.499999899999999,0.0,10.0,0.0,369.0813044048845,0.16713943940000003,725.4,8.316992407972872,0.9633775349999999,0.6994058339,0.0,8.316992486,238.641471,0.0195621871,0.0168442962,784.8163979999999,,,39.4699445218409
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ZA,2006,8.58027038509355,9.0,6.822197390620491,1,0,0,0.0716237548300675,12.0,7160.0,277310.0,291.5,83415.0,568048.0,154.0,73635.0,548237.0,154.0,73328.0,548237.0,154.0,73328.0,548237.0,127.0,71028.0,517785.0,34.0,67828.0,277310.0,29.0,25160.0,277310.0,13.0,22660.0,277310.0,12.0,22160.0,277310.0,12.0,7160.0,277310.0,254.0,120.0,120.0,48.30860297279131,Sub-Saharan Africa,Upper middle income,10.777407,0.94999999,0,1,0,223.0254669189453,0.062994719,68.0,1.990462896495677,0.17489207,0.032303195,0,1.9904629,22.609234,0.0018533496,0.0015994614,74.522766,107.30589499999999,9.499999899999999,0.0,10.0,0.0,586.4267929531634,0.22721997790000004,732.4,9.068135902485087,0.974196705,0.735902245,0.0,9.068135986,240.917524,0.0197487622,0.0170071475,792.404037,,,39.9718602906627
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ZA,2007,8.619572790581667,9.0,6.760414691083428,0,0,0,0.0612017947971462,0.0,38000.0,0.0,154.0,111635.0,548237.0,154.0,111328.0,548237.0,154.0,111328.0,548237.0,127.0,109028.0,517785.0,34.0,105828.0,277310.0,29.0,63160.0,277310.0,13.0,60660.0,277310.0,12.0,60160.0,277310.0,12.0,45160.0,277310.0,12.0,45160.0,277310.0,194.0,64.0,64.0,47.478132313876905,Sub-Saharan Africa,Upper middle income,10.786575,0.94999999,0,1,0,0.0,0.0,74.0,0.6247136573593454,0.08328817,0.064129099,0,0.62471366,21.625509,0.0017727106,0.0016974618,79.088844,107.415324,9.4999999,0.0,10.0,0.0,586.4267929531634,0.22721997790000004,737.4,8.326475667954925,0.916004655,0.751966073,0.0,8.326475746,238.73763200000002,0.0195700696,0.0170838639,795.978439,,,40.4914441632525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ZA,2008,8.637643527263387,9.0,6.725033642166843,2,1,1,0.7196169495624986,11.0,4000.0,1519.0,165.0,115328.0,549756.0,165.0,115328.0,549756.0,138.0,113028.0,519304.0,45.0,109828.0,278829.0,40.0,67160.0,278829.0,24.0,64660.0,278829.0,23.0,64160.0,278829.0,23.0,49160.0,278829.0,23.0,49160.0,278829.0,11.0,42000.0,1519.0,269.0,108.0,107.0,49.33125545691021,Sub-Saharan Africa,Upper middle income,10.795132,0.94999999,0,1,0,468.3716609477997,0.11326534,103.0,0.5569521406720664,0.082395501,0.022935312,0,0.55695212,23.050831,0.0018895487,0.0023175424,107.97989,107.519377,9.4999999,0.0,10.0,0.0,913.7111431099474,0.2719751809,778.4,8.5712327590871,0.921898407,0.698399636,0.0,8.571232806,240.865642,0.0197445092,0.0179636465,836.9696359999999,,,41.0352669628799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,ZA,2009,8.608227766604786,9.0,6.71174039505618,0,0,0,0.6395351200871575,14.0,20300.0,0.0,179.0,135628.0,549756.0,152.0,133328.0,519304.0,59.0,130128.0,278829.0,54.0,87460.0,278829.0,38.0,84960.0,278829.0,37.0,84460.0,278829.0,37.0,69460.0,278829.0,37.0,69460.0,278829.0,25.0,62300.0,1519.0,25.0,24300.0,1519.0,132.0,49.0,48.0,50.01036751859112,Sub-Saharan Africa,Upper middle income,10.800646,0.94999999,0,1,0,16.58768081665039,0.0040231128,66.8,0.8581099285130224,0.083958901,0.0024206848,0,0.85810995,21.275396,0.0017440108,0.0015594928,72.66053,107.61618800000001,9.4999999,0.0,10.0,0.0,891.6035805679858,0.2578547157,756.1999999999999,8.607688647696163,0.889951838,0.5849148507999999,0.0,8.607688736,234.382287,0.019213048400000002,0.0174747896,814.192605,,,41.6102787097412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ZA,2010,8.623619411188871,9.0,6.340359303727752,2,1,1,1.015686927474441,0.0,0.0,0.0,152.0,133328.0,519304.0,59.0,130128.0,278829.0,54.0,87460.0,278829.0,38.0,84960.0,278829.0,37.0,84460.0,278829.0,37.0,69460.0,278829.0,37.0,69460.0,278829.0,25.0,62300.0,1519.0,25.0,24300.0,1519.0,14.0,20300.0,0.0,127.0,45.0,41.0,49.70074704884647,Sub-Saharan Africa,Upper middle income,10.8018,0.94999999,0,1,0,0.0,0.0,71.9,0.4532964609631294,0.060065031,0.060065031,0,0.45329645,22.698946,0.0018607036,0.0016615016,77.413361,107.70214700000001,9.4999999,0.0,10.0,0.0,740.9193688370287,0.1915448087,751.2,8.00621514675546,0.8780689740000001,0.5742814638,0.0,8.006215186,233.78595800000002,0.0191641655,0.0173629238,808.980501,,,42.2202532375998
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1990,9.16647294399742,0.0,0.0,0,0,0,1.331020349905486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,285.0,6.0,60.6167259246091,Europe & Central Asia,Upper middle income,11.904785,0.5,0,1,0,128.4840660095215,0.0094186813,95.2,0.2501297226187839,1.8236998,0.55424088,0,0.25012973,26.43626,0.00015482074,0.00016177553,105.50437,,,,,,,,,,,,,,,,,,,,9.02805725459809
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1991,9.111818616720315,0.0,8.469262657658687,3,3,0,1.8511547619545168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,649.0,5.0,72.36288742204164,Europe & Central Asia,Upper middle income,11.906983,0.5,0,1,0,2797.401357650757,0.22125933,97.1,0.1143812988950198,4.19136,4.19136,0,0.1143813,25.469101,0.00014915668,0.00016913775,110.30574,,,,,,,,,,,,,,,,,,,,9.05397612561356
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1992,8.953831514875112,5.0,9.098067129493398,6,6,0,2.4477318733193427,0.0,0.0,88719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88719.0,0.0,0.0,88719.0,0.0,0.0,88719.0,0.0,0.0,88719.0,0.0,0.0,88719.0,0.0,0.0,88719.0,0.0,0.0,88719.0,0.0,0.0,88719.0,679.0,657.0,36.0,79.80003444252657,Europe & Central Asia,Upper middle income,11.907665,0.75,0,1,0,38.65873432159424,0.0031194685,95.2,0.0646936479245758,2.4495263,1.6481444,0,0.064693645,22.421513,0.00013130886,0.00016071518,104.81284,,,,,,,,,,,,,,,,,,,,9.06276083819658
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1993,8.863691451985279,3.0,9.683713318691522,3,3,0,2.5632385692036594,138.0,14753.0,60914.0,0.0,0.0,0.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,138.0,14753.0,149633.0,592.0,518.0,74.0,83.48375131112266,Europe & Central Asia,Upper middle income,11.9076,0.64999998,0,1,0,26.49336433410645,0.0026873474,95.2,0.0907639120918446,0.53174198,0.53174198,0,0.090763912,23.005329,0.0001347279,0.00015934998,103.92251,,,,,,,,,,,,,,,,,,,,9.0599991578269
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1994,8.729705209291554,3.0,9.945636666044289,2,2,0,2.5787848920622443,46.0,797633.0,490645.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,551559.0,391.0,324.0,55.0,83.38263982706663,Europe & Central Asia,Upper middle income,11.907952,0.64999998,0,1,0,275.7343463897705,0.029337164,112.7,0.1510703855629432,5.7871842,5.7871842,0,0.15107039,29.281881,0.00017148576,0.00019617463,127.93826,,,,,,,,,,,,,,,,,,,,9.05957648127472
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1995,8.687603496085945,3.0,9.710448770900967,3,3,1,2.66402482835274,0.0,0.0,0.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,640278.0,184.0,812386.0,551559.0,46.0,797633.0,490645.0,459.0,381.0,125.0,84.84190442464771,Europe & Central Asia,Upper middle income,11.908275,0.64999998,0,1,0,87.94787216186523,0.0096650971,77.7,0.2052169596937813,5.3049073,5.3049073,0,0.20521696,25.354691,0.00014848665,0.00014123743,92.110123,,,,,,,,,,,,,,,,,,,,9.05924682416698
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1996,8.650784127848477,3.0,10.152064905107148,1,1,0,2.591580306747612,4.0,234000.0,492377.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1132655.0,188.0,1046386.0,1043936.0,50.0,1031633.0,983022.0,4.0,234000.0,492377.0,220.0,163.0,64.0,83.10301543881091,Europe & Central Asia,Upper middle income,11.907071,0.64999998,0,1,0,247.0707702636719,0.028011007,83.5,0.0395078539699582,0.28232604,0.28232604,0,0.039507855,22.145771,0.000129694,0.00014232873,92.821831,,,,,,,,,,,,,,,,,,,,9.04631156749681
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1997,8.666339619225365,3.0,9.863446502998944,0,0,0,2.442192708414377,2.0,500.0,280712.0,190.0,1046886.0,1413367.0,190.0,1046886.0,1413367.0,190.0,1046886.0,1413367.0,190.0,1046886.0,1413367.0,190.0,1046886.0,1413367.0,190.0,1046886.0,1413367.0,190.0,1046886.0,1324648.0,52.0,1032133.0,1263734.0,6.0,234500.0,773089.0,6.0,234500.0,773089.0,199.0,106.0,88.0,82.16188224598609,Europe & Central Asia,Upper middle income,11.905423,0.64999998,0,1,0,146.9311370849609,0.016543176,77.7,0.1783666013752671,5.4170985,4.0044827,0,0.1783666,27.516108,0.00016114474,0.00014303562,93.282852,,,,,,,,,,,,,,,,,,,,9.03098613133561
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1998,8.613538700086442,3.0,9.639652206558628,0,0,0,2.294904832192993,14.0,190100.0,26197.0,204.0,1236986.0,1439564.0,204.0,1236986.0,1439564.0,204.0,1236986.0,1439564.0,204.0,1236986.0,1439564.0,204.0,1236986.0,1439564.0,204.0,1236986.0,1350845.0,66.0,1222233.0,1289931.0,20.0,424600.0,799286.0,20.0,424600.0,799286.0,16.0,190600.0,306909.0,151.0,80.0,49.0,79.50349185411874,Europe & Central Asia,Upper middle income,11.903706,0.64999998,0,1,0,381.7908301353455,0.045525666,85.5,0.1454437319068981,1.7266958,1.7266958,0,0.14544374,23.776859,0.00013924627,0.0001473126,96.072136,,,,,,,,,,,,,,,,,,,,9.01459493446796
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,1999,8.678666071132414,3.0,9.578034382397348,0,0,0,2.150012747674155,0.0,1200.0,0.0,204.0,1238186.0,1439564.0,204.0,1238186.0,1439564.0,204.0,1238186.0,1439564.0,204.0,1238186.0,1439564.0,204.0,1238186.0,1350845.0,66.0,1223433.0,1289931.0,20.0,425800.0,799286.0,20.0,425800.0,799286.0,16.0,191800.0,306909.0,14.0,191300.0,26197.0,181.0,104.0,76.0,78.08485701816386,Europe & Central Asia,Upper middle income,11.90058,0.64999998,0,1,0,99.11187750101088,0.010691776,81.6,0.0911373745070313,4.6583843,4.6583843,0,0.091137372,26.608891,0.00015583172,0.00014835128,96.749519,119.06004,6.29999986,0.0,10.0,0.0,4229.624355852604,0.3762587133,901.4,1.3307114885461033,32.17292422,28.6894676,0.0,1.330711504,252.016404,0.00147590332,0.00156941873,1023.520181,,,8.9828041719473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,2000,8.77818300825531,6.0,9.530900972993903,1,0,0,2.0078411655194834,3.0,76501.0,65973.0,207.0,1314687.0,1505537.0,207.0,1314687.0,1505537.0,207.0,1314687.0,1505537.0,207.0,1314687.0,1416818.0,69.0,1299934.0,1355904.0,23.0,502301.0,865259.0,23.0,502301.0,865259.0,19.0,268301.0,372882.0,17.0,267801.0,92170.0,3.0,77701.0,65973.0,291.0,161.0,108.0,77.57904212114234,Europe & Central Asia,Upper middle income,11.896213,0.80000001,0,1,0,1476.034220546484,0.13215718,85.5,0.1194201147004803,5.6506047,1.8404909,0,0.11942011,22.521217,0.00013189277,0.00014683385,95.759911,119.051468,6.59999987,0.0,10.0,0.0,5577.174510389566,0.498997212,891.6999999999999,1.2000018806277997,35.99982912,29.975717619999998,0.0,1.200001884,248.101361,0.00145297535,0.00155447705,1013.775722,,,8.94901570933758
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,2001,8.832166492793439,6.0,9.62509552699144,2,2,2,2.137726871919116,37.0,375305.0,425343.0,244.0,1689992.0,1930880.0,244.0,1689992.0,1930880.0,244.0,1689992.0,1842161.0,106.0,1675239.0,1781247.0,60.0,877606.0,1290602.0,60.0,877606.0,1290602.0,56.0,643606.0,798225.0,54.0,643106.0,517513.0,40.0,453006.0,491316.0,40.0,451806.0,491316.0,300.0,183.0,76.0,77.56937013732083,Europe & Central Asia,Upper middle income,11.891295,0.80000001,0,1,0,279.4656625688076,0.02453319,83.5,0.2786368670856468,3.782552,0.65285736,0,0.27863687,24.063385,0.00014092428,0.0001421902,92.731491,119.03578,6.89999988,0.0,10.0,0.0,3059.238815307617,0.30227107200000003,878.1,1.3642574488184267,35.59102112,26.437214979999997,0.0,1.3642574539999999,246.695645,0.0014447429499999998,0.0015275295,996.201473,,,8.91163375342787
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RU,2002,8.882695589982179,6.0,9.934065253000266,2,2,1,2.236244241603077,200.0,384613.0,787002.0,444.0,2074605.0,2717882.0,444.0,2074605.0,2629163.0,306.0,2059852.0,2568249.0,260.0,1262219.0,2077604.0,260.0,1262219.0,2077604.0,256.0,1028219.0,1585227.0,254.0,1027719.0,1304515.0,240.0,837619.0,1278318.0,240.0,836419.0,1278318.0,237.0,759918.0,1212345.0,637.0,527.0,124.0,83.3370363935986,Europe & Central Asia,Upper middle income,11.88561,0.80000001,0,1,0,931.3048996925354,0.077784516,85.5,0.3562047009564694,2.4586666,0.26385435,0,0.35620469,24.78089,0.00014512627,0.00014523939,94.720062,119.01372500000001,6.94999989,0.0,10.0,0.0,3951.8849806785583,0.37693611950000006,868.4,1.65576850185032,35.60016142,25.05292493,0.0,1.655768499,249.055022,0.00145856036,0.0015120537100000002,986.1086950000001,,,8.87046146313948
